profile_id,customer_id,email,loyalty_tier,marketing_opt_in,preferred_channel,birth_date,gender
CRMP-000751,CUST-000450,zachary.morgan974@yahoo.com,Gold,Yes,In-Store,2001-07-28,Male
CRMP-001738,CUST-001687,jessica.hernandez867@hotmail.com,Bronze,Yes,Web,1941-02-08,Male
CRMP-000492,CUST-001035,vicki.mullins973@yahoo.com,Silver,Yes,Web,1950-12-16,Male
CRMP-002213,CUST-001579,kayla.russell47@gmail.com,Bronze,Yes,Marketplace,1964-12-01,Male
CRMP-000708,CUST-001515,michelle.lopez5@gmail.com,Silver,Yes,Web,1950-05-20,Female
CRMP-001052,CUST001682,shane.robinson275@gmail.com,Bronze,Yes,In-Store,1978-11-04,Female
CRMP-002508,CUST-002719,joshua.atkins506@hotmail.com,Gold,Yes,Marketplace,1979-05-29,Male
CRMP-000422,CUST-001027,katherine.hayes78@yahoo.com,Platinum,Yes,Web,1952-03-22,Male
CRMP-001847,CUST-002869,glenn.dixon907@gmail.com,Silver,No,Web,1942-10-19,Male
CRMP-002538,CUST-002635,edgar.mckenzie128@gmail.com,Bronze,No,Web,07/07/1965,Female
CRMP-000078,CUST-001256,heather.jackson879@gmail.com,Bronze,No,Mobile App,1963-02-13,Male
CRMP-000152,cust-002982,michael.richards982@hotmail.com,Bronze,Yes,Mobile App,1996-04-26,Male
CRMP-002611,CUST-001885,leah.ferguson222@hotmail.com,Silver,Yes,Web,2001-05-10,Male
CRMP-000799,CUST-000185,christian.brown730@yahoo.com,Silver,Yes,Mobile App,2006-08-05,Male
CRMP-001168,CUST-002627,dale.vazquez389@gmail.com,,Yes,Web,1997-11-05,Male
CRMP-002491,CUST-002011,april.marshall894@gmail.com,Silver,Yes,In-Store,1952-05-21,Male
CRMP-000564,CUST-002524,marc.morris598@yahoo.com,Platinum,Yes,Web,1995-07-31,Female
CRMP-000901,CUST-002423,alvin.lewis273@hotmail.com,Silver,Yes,Web,1983-01-30,Male
CRMP-001446,CUST-002483,jason.bernard211@gmail.com,Bronze,No,Mobile App,1985-11-14,Male
CRMP-001055,CUST-001524,joshua.murphy176@gmail.com,Silver,Yes,Web,1957-12-17,Male
CRMP-002359,CUST-000507,nicole.aguirre73@hotmail.com,Bronze,Yes,Web,1952-11-20,mALE
CRMP-000718,cust-001251,SANDRA.JONES198@GMAIL.COM,Gold,No,In-Store,1970-07-24,Male
CRMP-000114,CUST-001211,cristian.oneal762@hotmail.com,Bronze,No,Web,1943-01-21,Male
CRMP-002523,CUST-000062,jasmine.hoffman628@hotmail.com,Gold,No,In-Store,1976-09-18,Male
CRMP-002215,CUST-911597,gmalone@example.com,Bronze,Yes,Web,1953-03-12,Female
CRMP-002260,CUST-001529,emily.house461@gmail.com,Platinum,Yes,Web,1994-11-09,Female
CRMP-001056,CUST-001576,david.wolf337@yahoo.com,Silver,Yes,Web,1945-10-11,Male
CRMP-002792,CUST-002885,scott.sullivan643@hotmail.com,Gold,Yes,In-Store,1990-06-11,Female
CRMP-000687,CUST-001504,marie.martin656@hotmail.com,Bronze,No,Web,1942-08-03,Male
CRMP-001421,CUST-000630,leah.crane691@yahoo.com,Silver,No,Marketplace,1996-03-12,mALE
CRMP-001418,002925,cynthia.petersen706@hotmail.com,Gold,Yes,Mobile App,1989-07-23,Female
CRMP-001078,CUST-002621,daniel.powers274@yahoo.com,Gold,Yes,Web,1954-09-30,Female
CRMP-000886,CUST-002916,jeffery.gonzales390@yahoo.com,Gold,Yes,Marketplace,1981-10-05,Female
CRMP-001268,CUST-001352,mark.peterson25@hotmail.com,Silver,No,Marketplace,2000-12-18,Prefer not to say
CRMP-001405,CUST-001589,jimmy.tran128@hotmail.com,Bronze,No,Marketplace,2001-03-14,Female
CRMP-001670,CUST-002415,jessica.smith840@hotmail.com,Silver,No,Web,1947-08-03,Female
CRMP-002394,CUST-000226,david.garcia5@hotmail.com,Silver,No,Mobile App,1989-03-10,Male
CRMP-002798,CUST-002542,amy.gonzales434@hotmail.com,Bronze,Yes,Marketplace,1985-02-01,Prefer not to say
CRMP-001117,CUST-001262,darlene.gomez807@gmail.com,,Yes,Marketplace,1962-01-10,Male
CRMP-001918,CUST-000715,ashley.webb568@yahoo.com,Silver,Yes,Marketplace,"January 29, 1990",Female
CRMP-000170,CUST-000008,donna.miller545@hotmail.com,Silver,Yes,Web,1977-08-26,Prefer not to say
CRMP-000121,CUST-002773,sean.owen41@hotmail.com,,Yes,Mobile App,1970-11-15,Female
CRMP-000485,CUST-002879,christine.clarke225@hotmail.com,Bronze,No,Mobile App,2008-04-11,Female
CRMP-002744,CUST-000224,samantha.mcdonald522@yahoo.com,Bronze,No,Web,2008-03-02,Female
CRMP-000074,CUST-000930,victoria.carter350@gmail.com,Silver,No,Web,1967-10-30,Female
CRMP-002324,CUST-948898,samantha67@example.org,Platinum,Yes,Web,2004-10-26,Female
CRMP-002136,CUST-000790,renee.orr770@hotmail.com,Bronze,No,Marketplace,1948-08-26,Male
CRMP-002695,CUST-000535,lisa.dean544@hotmail.com,Bronze,No,Mobile App,1987-12-19,Female
CRMP-001730,CUST-001214,bradley.webb106@hotmail.com,Bronze,Yes,Mobile App,1968-09-20,Female
CRMP-000742,cust-001730,angela.valencia31@hotmail.com,Gold,Yes,Web,1966-11-30,Female
CRMP-000209,CUST-001647,melissa.grimes728@yahoo.com,Bronze,No,Web,1972-09-22,Prefer not to say
CRMP-002016,CUST-001686,charles.webster3@gmail.com,Gold,Yes,Mobile App,1989-08-25,Male
CRMP-001402,CUST-002020,jennifer.davis532@hotmail.com,Bronze,No,Web,1999-11-29,Male
CRMP-002604,CUST-000294,jacob.nunez391@gmail.com,Silver,Yes,In-Store,1968-02-10,Male
CRMP-001677,CUST-000832,janet.waters433@hotmail.com   ,Bronze,No,Marketplace,1943-10-27,Male
CRMP-000710,CUST-002352,jose.jarvis762@hotmail.com,Platinum,Yes,Marketplace,1982-07-28,Female
CRMP-002755,CUST-001929,sean.baker379@gmail.com,Bronze,Yes,Web,1992-09-09,Male
CRMP-002725,CUST-001012,cindy.wood413@hotmail.com,Bronze,Yes,Marketplace,1967-10-22,Male
CRMP-000476,CUST-000574,jesse.ortega235@yahoo.com,Silver,No,Web,1974-04-14,Female
CRMP-001959,CUST-002726,kristen.reyes64@hotmail.com,Bronze,No,In-Store,1964-09-03,Female
CRMP-002450,CUST-001849,jesse.wade283@hotmail.com,Bronze,Yes,Web,1960-06-15,Female
CRMP-001898,CUST-000659,patrick.leonard912@gmail.com,,Yes,Marketplace,1947-09-27,Male
CRMP-001088,CUST-002813,jeffrey.hopkins925@hotmail.com,Gold,Yes,Mobile App,1990-05-27,Male
CRMP-002038,CUST-000995,keith.mcmahon643@hotmail.com,Silver,No,Mobile App,1943-09-01,Female
CRMP-001908,CUST-000960,rebecca.figueroa197@yahoo.com,Gold,Yes,In-Store,2000-05-02,Female
CRMP-002800,CUST-001236,nathaniel.burton726@hotmail.com,Platinum,No,Mobile App,1990-05-31,Female
CRMP-001288,002857,scott.daniel320@gmail.com,Silver,Yes,Web,1982-04-12,Male
CRMP-002517,CUST-002186,donald.peterson37@hotmail.com,Silver,No,Mobile App,1983-12-25,Male
CRMP-001430,CUST-001973,katelyn.clark830@yahoo.com,Bronze,No,Web,1954-04-26,Male
CRMP-000978,CUST-001955,brooke.clark527@gmail.com,Bronze,No,Mobile App,1944-11-23,Male
CRMP-000214,CUST-002413,scott.phillips979@yahoo.com,Bronze,Yes,Marketplace,2005-05-21,Female
CRMP-000539,CUST-002402,stephanie.nguyen432@hotmail.com,Gold,Yes,Mobile App,1944-07-05,Female
CRMP-001546,CUST-001371,elizabeth.byrd988@yahoo.com,Bronze,Yes,Web,1940-11-30,Female
CRMP-000948,CUST-001128,shawn.gutierrez266@hotmail.com,Bronze,Yes,Web,2006-06-16,Female
CRMP-000158,CUST-001255,maria.williams57@gmail.com,Silver,Yes,In-Store,1998-11-12,Female
CRMP-000391,CUST-001536,shawn.martinez317@gmail.com,Silver,No,Mobile App,1981-01-07,Male
CRMP-002183,CUST-000607,jennifer.ramirez348@gmail.com,,No,Web,1955-09-01,Prefer not to say
CRMP-002693,CUST-001639,troy.harris180@gmail.com,Bronze,No,Mobile App,1976-02-12,Female
CRMP-000003,CUST-002462,jose.hernandez727@hotmail.com,Bronze,No,Web,1945-04-25,Female
CRMP-001096,CUST-000886,jason.lee734@hotmail.com,Silver,Yes,Web,1960-04-16,Female
CRMP-001040,CUST001750,summer.robles340@gmail.com,Silver,No,Mobile App,1961-03-30,Female
CRMP-001138,CUST-002314,alyssa.rogers277@gmail.com,Bronze,Yes,Web,2002-04-22,Male
CRMP-001529,CUST-002764,christopher.wang930@hotmail.com,Bronze,Yes,Mobile App,1991-10-29,Non-binary
CRMP-001292,CUST-001533,scott.williams319@yahoo.com,Platinum,No,Mobile App,2008-06-22,Female
CRMP-000867,CUST-001454,lorraine.hart299@yahoo.com,Gold,Yes,Web,1985-04-09,Male
CRMP-000769,CUST-000425,frank.gonzalez468@yahoo.com,,No,Mobile App,1962-01-16,Prefer not to say
CRMP-001448,CUST-001997,nicole.daniel719@gmail.com,Silver,Yes,Mobile App,1947-07-14,Female
CRMP-000033,CUST-000328,mary.adkins415@yahoo.com,Gold,No,Marketplace,1964-07-14,Non-binary
CRMP-002403,CUST-002851,dana.marshall346@yahoo.com,Bronze,Yes,Web,1962-06-14,Male
CRMP-002106,cust-000846,debbie.brown831@hotmail.com,Platinum,No,Web,1955-08-09,Male
CRMP-002085,CUST-001926,shelley.buchanan528@yahoo.com,Platinum,Yes,Web,1977-12-07,Male
CRMP-002397,CUST-975326,schultzkathryn@example.com,Bronze,Yes,Web,1953-05-19,Female
CRMP-000346,CUST-001577,charles.wilcox301@hotmail.com,Bronze,Yes,Mobile App,1966-04-19,male
CRMP-002028,CUST-001749,howard.frey231@yahoo.com,Gold,Yes,Web,1991-01-03,Female
CRMP-002020,CUST-000740,sophia.thomas99@hotmail.com,Bronze,Yes,Mobile App,2008-02-18,Female
CRMP-002638,CUST-000080,mercedes.holland729@hotmail.com,Silver,Yes,Mobile App,1961-10-27,Male
CRMP-000607,CUST-002935,leonard.robinson124@gmail.com,Bronze,Yes,Web,1950-05-30,Male
CRMP-002702,CUST-002196,barry.moody537@gmail.com,Bronze,No,Mobile App,1982-07-15,Male
CRMP-002370,CUST-000588,rhonda.skinner202@hotmail.com,Bronze,Yes,In-Store,1949-06-29,Female
CRMP-001767,CUST-001877,jerry.thornton756@gmail.com,Bronze,Yes,Mobile App,1942-06-25,Male
CRMP-000636,CUST-001913,michael.riley548@gmail.com,,Yes,Web,1968-04-09,Female
CRMP-001045,CUST002991,jeremy.crawford905@gmail.com,Bronze,No,In-Store,1955-03-14,Male
CRMP-002340,CUST-002892,deborah.wood183@gmail.com,Silver,Yes,Web,1970-10-05,Non-binary
CRMP-002004,CUST-002563,andrea.townsend796@hotmail.com,Silver,Yes,Web,1987-09-08,female
CRMP-000731,CUST-002492,anna.carlson649@yahoo.com   ,Bronze,Yes,Mobile App,1977-12-13,Male
CRMP-002320,CUST-904413,dennis49@example.net,Bronze,Yes,Web,1978-07-13,Non-binary
CRMP-000275,CUST-000114,angela.anderson499@hotmail.com,Platinum,Yes,Mobile App,1984-07-13,Male
CRMP-002002,CUST-001500,john.lane853@yahoo.com,Silver,No,Marketplace,1942-06-13,Male
CRMP-002628,CUST-002558,william.cross84@gmail.com,Gold,No,Web,1995-08-30,Female
CRMP-001777,CUST-002279,april.moreno860@hotmail.com,Silver,Yes,Mobile App,2001-08-07,Male
CRMP-000850,CUST-000303,tara.jensen285@yahoo.com,Silver,Yes,Mobile App,1993-12-28,Male
CRMP-001836,CUST-001171,chelsea.reed325@yahoo.com,Silver,Yes,In-Store,1944-11-18,Male
CRMP-001155,CUST-002886,michelle.hester814@yahoo.com,Gold,No,Web,1960-06-25,Male
CRMP-002415,CUST-001980,dustin.allen667@gmail.com,Platinum,No,Marketplace,1982-10-05,Male
CRMP-002742,CUST-000357,andrew.zamora256@hotmail.com,Silver,Yes,Mobile App,1945-02-04,Male
CRMP-000995,CUST-000890,mark.joseph704@gmail.com,Silver,No,Web,1989-07-28,Male
CRMP-002109,CUST-000459,leslie.french588@yahoo.com,Silver,Yes,Web,1950-05-10,mALE
CRMP-002568,CUST-000388,william.pearson493@yahoo.com,Silver,Yes,Web,1978-11-22,Female
CRMP-001647,CUST-001448,brandon.barrett544@yahoo.com,Gold,No,Mobile App,1957-07-26,Prefer not to say
CRMP-000933,CUST-002811,mary.wang632@yahoo.com,Silver,Yes,Web,1972-06-11,Male
CRMP-001576,CUST-002269,james.kent21@gmail.com,Bronze,Yes,Web,1999-10-16,Female
CRMP-002029,CUST-002620,diamond.daniels703@yahoo.com,Bronze,Yes,Web,1979-11-06,MALE
CRMP-000980,CUST-000869,mark.williams734@hotmail.com,Gold,Yes,Web,1946-01-16,Male
CRMP-002312,CUST-002661, richard.campbell494@hotmail.com ,Silver,Yes,Web,1991-07-09,Female
CRMP-000902,CUST-000030,maria.juarez38@hotmail.com,Silver,No,Marketplace,1956-02-01,Female
CRMP-002093,CUST-002566,lonnie.kelley180@hotmail.com,Bronze,Yes,In-Store,1967-09-19,Male
CRMP-001340,CUST-001724,michael.gordon21@gmail.com,Bronze,No,Web,1990-11-22,Male
CRMP-000431,CUST-000456,heather.mills313@yahoo.com,Bronze,Yes,Mobile App,1974-12-20,Female
CRMP-001429,CUST-000429,paul.cunningham879@gmail.com,Silver,No,Mobile App,2007-06-13,Female
CRMP-002049,CUST-001848,marilyn.haney238@yahoo.com,Bronze,Yes,Web,1981-04-24,Prefer not to say
CRMP-000279,000262,todd.zamora708@gmail.com,Platinum,Yes,Web,1973-09-11,Female
CRMP-002510,CUST-001603,ann.cruz524@gmail.com,Bronze,No,Web,2005-08-08,Female
CRMP-000218,CUST-000638,sarah.cowan470@gmail.com,Bronze,Yes,In-Store,1947-05-28,Male
CRMP-001665,CUST-001391,courtney.smith475@hotmail.com,Bronze,Yes,Marketplace,1997-03-02,Female
CRMP-001123,CUST-000241,julie.goodwin154@hotmail.com,Bronze,No,Web,1945-09-26,Female
CRMP-002259,CUST-002714,louis.myers922@yahoo.com,,No,Web,1992-11-15,Male
CRMP-002625,CUST-002941,danny.smith205@gmail.com,,No,Mobile App,"April 23, 1973",Male
CRMP-001496,CUST-001806,lisa.adams357@hotmail.com,Bronze,Yes,Mobile App,1985-01-10,Male
CRMP-000381,CUST-000705,jamie.james673@gmail.com,Silver,No,Web,1956-05-15,Female
CRMP-000800,CUST-002533,ralph.valencia211@yahoo.com,Bronze,Yes,Web,1980-07-19,Female
CRMP-002191,CUST-923716,benjaminholden@example.com,Bronze,Yes,Mobile App,1992-07-23,Prefer not to say
CRMP-000245,CUST-000767,zachary.white706@yahoo.com,Platinum,Yes,Web,1966-05-26,Female
CRMP-001111,CUST-001174,daniel.buchanan989@hotmail.com,Gold,Yes,Mobile App,1989-10-21,Female
CRMP-000011,CUST-001652,heather.mckee446@gmail.com,Silver,No,Web,1994-04-21,Male
CRMP-001008,CUST-001796,kenneth.reid445@gmail.com,Bronze,Yes,Web,1950-02-06,Male
CRMP-000463,CUST-001593,tiffany.davis27@hotmail.com,Gold,No,Mobile App,1947-09-04,Female
CRMP-000930,927553,mullensherry@example.org,Silver,Yes,Web,1988-04-24,Female
CRMP-000235,CUST-002110,michael.costa192@gmail.com,Platinum,Yes,In-Store,2005-12-12,Male
CRMP-001196,CUST-002472,herbert.ortiz245@yahoo.com,Silver,Yes,Marketplace,2006-02-11,Male
CRMP-002358,CUST-000381,melissa.morris863@yahoo.com,Silver,Yes,Web,1970-12-30,Male
CRMP-001348,CUST-000350,lauren.estes619@gmail.com,Platinum,No,Web,2003-05-16,Male
CRMP-000316,CUST-903128,pauljohnson@example.com,Bronze,No,Mobile App,1998-12-18,Female
CRMP-001614,CUST-002480,carl.brown80@hotmail.com,Gold,Yes,Web,1983-04-02,Female
CRMP-001811,CUST-001764,kevin.solomon678@gmail.com,Bronze,Yes,Web,1988-07-05,Male
CRMP-001478,CUST-000153,  joseph.mullen966@yahoo.com,Gold,Yes,Web,2002-12-30,Female
CRMP-001746,CUST-001746,amanda.nelson294@gmail.com,Platinum,Yes,In-Store,1982-08-30,Female
CRMP-002401,CUST-000667,sarah.smith215@yahoo.com,Bronze,Yes,Mobile App,1951-04-15,Male
CRMP-002480,CUST-002393,courtney.mooney398@hotmail.com,Gold,Yes,Web,1953-05-04,Female
CRMP-001438,CUST-001146,andrew.jackson194@gmail.com,Bronze,No,In-Store,1959-12-22,Prefer not to say
CRMP-000367,CUST-001428,sheila.perry536@hotmail.com,Silver,No,Mobile App,07-Jan-1988,Male
CRMP-001080,CUST-000137,thomas.mendez830@gmail.com,Bronze,No,Web,1980-05-18,Female
CRMP-001624,CUST-002745,antonio.parker625@gmail.com,Silver,No,Web,1954-04-12,Male
CRMP-001101,CUST-000843,sean.hall423@gmail.com,Platinum,Yes,Mobile App,1965-06-28,Male
CRMP-001100,CUST-002650,javier.johnson317@gmail.com,Bronze,Yes,In-Store,1941-08-27,Male
CRMP-000947,CUST-000247,chelsey.white586@yahoo.com,Silver,No,Web,1948-10-14,Female
CRMP-001275,cust-002788,ryan.berg848@gmail.com,,No,Marketplace,1957-04-06,Female
CRMP-001751,CUST-000549,mitchell.williams286@yahoo.com,Platinum,No,Web,1956-12-21,Male
CRMP-000434,CUST-001184,norma.bailey762@gmail.com,Bronze,Yes,Web,1986-08-21,Female
CRMP-000611,CUST-000552,jocelyn.phelps454@hotmail.com,Gold,Yes,Mobile App,1968-08-07,Male
CRMP-000655,CUST-001575,shelly.smith148@hotmail.com,Bronze,Yes,Marketplace,1994-09-01,Female
CRMP-000791,CUST-001109,joshua.ali897@yahoo.com,Bronze,Yes,Web,"May 15, 1971",Male
CRMP-000034,CUST-000426,THOMAS.HENDERSON265@HOTMAIL.COM,Bronze,Yes,Mobile App,1952-08-19,female
CRMP-000481,CUST-001378,john.white567@yahoo.com,Bronze,Yes,Mobile App,1993-04-24,Prefer not to say
CRMP-000213,CUST-002536,OLIVIA.CANNON377@HOTMAIL.COM,Silver,Yes,Mobile App,1981-11-01,Male
CRMP-000488,CUST-001876,ruben.thompson857@hotmail.com,Silver,No,Marketplace,2005-01-14,Female
CRMP-000469,CUST-001316,max.moore992@gmail.com,Silver,No,Marketplace,1982-03-30,Male
CRMP-002748,CUST-001003,darren.reyes190@gmail.com,Silver,No,Web,1942-10-17,Female
CRMP-002734,CUST-002303,nathan.williams365@gmail.com,Silver,Yes,Web,1994-08-12,Female
CRMP-000428,CUST-000719,jerry.valentine817@hotmail.com,Gold,Yes,Mobile App,2001-05-09,Female
CRMP-001570,CUST-001261,rhonda.nelson351@gmail.com,Bronze,Yes,Mobile App,1946-11-30,Female
CRMP-001329,CUST-002612,stephanie.lee873@gmail.com,Platinum,No,Web,1975-11-03,Female
CRMP-001978,cust-002120,eddie.roberts461@hotmail.com,Platinum,No,Mobile App,2007-07-20,Female
CRMP-000537,002936,melinda.smith606@gmail.com,Bronze,No,Mobile App,2005-12-10,Prefer not to say
CRMP-000094,CUST-002822,mark.wise630@hotmail.com,Gold,No,Web,1961-03-25,Male
CRMP-002052,CUST-001748,james.saunders369@hotmail.com,Bronze,No,Mobile App,2004-03-01,Female
CRMP-001555,CUST-000151,juan.walker616@hotmail.com,Bronze,Yes,In-Store,03/06/1950,Male
CRMP-001290,CUST-000337,deborah.miller187@yahoo.com,Gold,Yes,Web,1959-12-25,Male
CRMP-000936,CUST-001528,kathleen.davis607@hotmail.com,Bronze,No,In-Store,1988-11-01,Female
CRMP-000082,CUST-000366,debbie.cline789@hotmail.com,Silver,Yes,Web,1965-11-02,Male
CRMP-002451,CUST-000178,taylor.fowler475@yahoo.com,Bronze,No,Web,1966-01-14,Female
CRMP-001227,CUST-001366,bonnie.wang898@hotmail.com,Gold,Yes,Web,1975-08-20,Female
CRMP-001129,CUST-001816,andrew.mahoney203@gmail.com   ,Bronze,No,Mobile App,1958-04-11,Female
CRMP-001798,CUST-002642,terri.ramirez968@hotmail.com,Silver,Yes,Mobile App,1980-11-05,Female
CRMP-001437,CUST-001152,tyler.evans211@yahoo.com,Gold,No,Mobile App,1958-09-11,Male
CRMP-001854,CUST-002271,ANTHONY.WILLIAMS920@YAHOO.COM,Gold,No,Mobile App,2002-08-28,Female
CRMP-002524,CUST-001692,nicholas.rose482@hotmail.com,Platinum,No,Mobile App,1956-02-09,Male
CRMP-001607,CUST-002085,oscar.estrada398@yahoo.com,Bronze,No,Mobile App,1976-07-09,Female
CRMP-002219,CUST-000081,jennifer.fletcher321@yahoo.com,Bronze,No,In-Store,1969-04-23,Prefer not to say
CRMP-002096,CUST-000851,amanda.lopez813@gmail.com,Bronze,Yes,In-Store,1941-06-05,Male
CRMP-002418,CUST-001280,brian.simmons255@gmail.com,Gold,Yes,Web,2006-01-17,Female
CRMP-002182,CUST-000586,whitney.anderson423@yahoo.com,Silver,No,Web,1970-03-31,Male
CRMP-000758,CUST-000927,CHRISTOPHER.MARKS943@YAHOO.COM,Gold,Yes,Web,1963-02-14,Female
CRMP-000895,CUST-001540,david.turner88@yahoo.com   ,Silver,Yes,Web,1983-10-31,Female
CRMP-001617,CUST-001808,jesse.peterson915@hotmail.com,Bronze,Yes,Marketplace,2002-05-20,Female
CRMP-000099,CUST-001879,jonathan.ramirez481@yahoo.com,Silver,No,Web,1975-07-20,MALE
CRMP-000028,CUST-001874,kenneth.gardner204@yahoo.com,Bronze,Yes,Mobile App,1952-02-20,Male
CRMP-001242,CUST-001668,gregory.acevedo450@gmail.com,Bronze,Yes,Web,1994-09-03,Male
CRMP-001070,CUST-001182,katie.cohen290@gmail.com,,Yes,Mobile App,1948-08-21,Female
CRMP-001664,CUST-001807,michelle.moody517@hotmail.com,Silver,Yes,Mobile App,1964-09-04,Female
CRMP-002445,CUST-002207,karen.gomez713@yahoo.com,Bronze,Yes,Web,1977-06-30,Male
CRMP-001121,CUST-002047,richard.hill574@gmail.com,Bronze,No,In-Store,1957-12-23,Male
CRMP-002266,CUST-001358,jessica.miller30@yahoo.com,Silver,Yes,Web,1984-10-12,Male
CRMP-001567,CUST-000053,LINDA.TAYLOR263@GMAIL.COM,Platinum,Yes,Web,1953-03-21,Female
CRMP-001922,CUST-000922,robert.salinas974@hotmail.com,Silver,Yes,Mobile App,1995-03-06,Female
CRMP-000223,CUST-001902,charles.barnes77@yahoo.com,Silver,No,Web,1953-01-14,FEMALE
CRMP-001069,CUST-002888,zachary.johnson322@gmail.com,Bronze,Yes,Marketplace,1953-05-29,Female
CRMP-001353,CUST-002094,jacob.griffith651@gmail.com,Silver,Yes,Mobile App,1980-05-20,Female
CRMP-001644,CUST-000094,jose.mills410@gmail.com,Gold,Yes,Marketplace,1994-11-07,Female
CRMP-001637,CUST-002672,karen.west614@hotmail.com,Bronze,No,Marketplace,1976-05-23,Male
CRMP-000048,CUST-000144,zachary.hall282@gmail.com,Gold,No,Mobile App,1978-09-27,Female
CRMP-001298,CUST-000560,brendan.taylor249@yahoo.com,Bronze,Yes,Marketplace,1962-04-22,Male
CRMP-002633,CUST-002598,jennifer.gomez119@yahoo.com,Bronze,Yes,Marketplace,1947-05-11,Female
CRMP-002526,CUST-001875,mark.rivera762@hotmail.com,Gold,Yes,Web,2008-04-23,Female
CRMP-002804,cust-002758,trevor.stewart357@hotmail.com,Bronze,Yes,Web,2002-03-06,Female
CRMP-000280,CUST-001010,ryan.atkins685@gmail.com,Bronze,Yes,In-Store,1997-07-08,Female
CRMP-000371,CUST-000069,tiffany.wells152@gmail.com,Gold,Yes,Mobile App,2005-06-26,Male
CRMP-002710,CUST-908749,whill@example.net,Gold,No,Mobile App,1950-05-20,Male
CRMP-000320,CUST-000986,christina.cruz544@hotmail.com,Silver,Yes,Mobile App,1993-01-08,Female
CRMP-000307,CUST-001170,jerry.robinson555@yahoo.com,Silver,Yes,Mobile App,1949-06-13,Male
CRMP-000112,CUST-002344,elizabeth.gonzalez25@hotmail.com,Platinum,No,Mobile App,2008-08-22,Male
CRMP-001797,CUST-000387,rebecca.martinez231@hotmail.com,Gold,Yes,Mobile App,1949-12-30,Female
CRMP-001082,CUST-000933,MICHELE.MAXWELL341@HOTMAIL.COM,Silver,Yes,Mobile App,1988-06-22,Female
CRMP-002348,CUST-000304,oscar.patterson460@yahoo.com,Bronze,Yes,Marketplace,1955-06-03,Female
CRMP-002289,CUST-002671,patricia.martin874@yahoo.com,Platinum,No,Mobile App,2002-02-19,female
CRMP-000911,CUST000653,kimberly.smith526@gmail.com,Platinum,Yes,Web,1961-12-28,Non-binary
CRMP-002388,CUST-001559,STEPHEN.HARRIS152@HOTMAIL.COM,Silver,Yes,Web,1976-06-10,Female
CRMP-001628,CUST-001048,jeremy.brown42@hotmail.com,Silver,No,Marketplace,1968-12-21,Male
CRMP-000551,002710,laura.rodriguez456@gmail.com,Bronze,Yes,Web,1987-07-12,Non-binary
CRMP-001654,CUST-000232,patrick.gardner248@hotmail.com,Bronze,Yes,Mobile App,1951-08-10,Female
CRMP-001246,CUST-000978,ralph.davis196@yahoo.com,Bronze,Yes,Mobile App,1946-08-05,Male
CRMP-001790,CUST-002876,judith.wall231@yahoo.com,Silver,No,Web,1992-07-25,Non-binary
CRMP-001971,CUST-002428,joseph.harper862@hotmail.com,Bronze,No,Web,1978-11-06,Female
CRMP-002280,CUST-001289,kim.payne262@gmail.com,Gold,No,Web,1994-07-02,Male
CRMP-000783,CUST-002677,nicole.jimenez530@hotmail.com,Bronze,No,Mobile App,1971-01-24,Female
CRMP-000707,CUST-001827,richard.ellis909@hotmail.com,Bronze,Yes,Mobile App,1958-07-09,Male
CRMP-001007,CUST-002625, april.avery549@hotmail.com ,Platinum,Yes,Marketplace,1943-07-10,Male
CRMP-001826,CUST-002162,kristin.fuentes42@gmail.com,Gold,Yes,Web,1946-03-26,Male
CRMP-002190,CUST-000145,alexis.padilla924@gmail.com,Bronze,No,Marketplace,1979-06-10,Non-binary
CRMP-000761,CUST-002466,alexander.huber529@yahoo.com,Silver,No,Web,1970-04-06,Female
